"year","gdppc","code"
1896,1156,"AFG"
1900,1156,"AFG"
1904,1156,"AFG"
1908,1156,"AFG"
1912,1156,"AFG"
1916,1156,"AFG"
1920,1156,"AFG"
1924,1156,"AFG"
1928,1156,"AFG"
1932,1156,"AFG"
1936,1156,"AFG"
1940,1156,"AFG"
1944,1156,"AFG"
1948,1156,"AFG"
1952,1189,"AFG"
1956,1278,"AFG"
1960,1326,"AFG"
1964,1291,"AFG"
1968,1290,"AFG"
1972,1007,"AFG"
1976,1105,"AFG"
1980,1019,"AFG"
1984,1337,"AFG"
1988,1101,"AFG"
1992,843.875348899883,"AFG"
1996,600.175264462535,"AFG"
2000,502.372745598633,"AFG"
2004,869.039272786813,"AFG"
2008,1319.60736728553,"AFG"
2012,1945,"AFG"
2016,1931.2438124834,"AFG"
2020,1928.45468284413,"AFG"
1896,1036.4,"ALB"
1900,1092,"ALB"
1904,1152.4,"ALB"
1908,1212.8,"ALB"
1912,1276.33333333333,"ALB"
1916,1327.3125,"ALB"
1920,1373.0625,"ALB"
1924,1418.8125,"ALB"
1928,1464.5625,"ALB"
1932,1493.14285714286,"ALB"
1936,1516,"ALB"
1940,1538.85714285714,"ALB"
1944,1561.71428571429,"ALB"
1948,1584.57142857143,"ALB"
1952,1667,"ALB"
1956,1902,"ALB"
1960,2313,"ALB"
1964,2576,"ALB"
1968,2979,"ALB"
1972,3451,"ALB"
1976,3665,"ALB"
1980,3741,"ALB"
1984,3826,"ALB"
1988,3920,"ALB"
1992,2841.76516466455,"ALB"
1996,3965.68531531917,"ALB"
2000,4808.47961481352,"ALB"
2004,6419.87039572498,"ALB"
2008,8522.12984128861,"ALB"
2012,9634.33370462354,"ALB"
2016,10547.2552096775,"ALB"
2020,11372.5414213064,"ALB"
1896,1571.72093023256,"ALG"
1900,1638.13953488372,"ALG"
1904,1704.55813953488,"ALG"
1908,1770.97674418605,"ALG"
1912,1837.39534883721,"ALG"
1916,1880.10810810811,"ALG"
1920,1914.91891891892,"ALG"
1924,1949.72972972973,"ALG"
1928,1984.54054054054,"ALG"
1932,2019.35135135135,"ALG"
1936,2054.16216216216,"ALG"
1940,2088.97297297297,"ALG"
1944,2123.78378378378,"ALG"
1948,2158.59459459459,"ALG"
1952,2193,"ALG"
1956,2475,"ALG"
1960,3328,"ALG"
1964,2879,"ALG"
1968,3151,"ALG"
1972,3746,"ALG"
1976,4157,"ALG"
1980,5024,"ALG"
1984,5361,"ALG"
1988,4850,"ALG"
1992,4850.22333074477,"ALG"
1996,5451.63444208551,"ALG"
2000,6834.55387976764,"ALG"
2004,9182.29418389124,"ALG"
2008,11475.0024058251,"ALG"
2012,13392.9447019401,"ALG"
2016,14198.2727612004,"ALG"
2020,13086.2928011668,"ALG"
1896,1677,"ANG"
1900,1677,"ANG"
1904,1677,"ANG"
1908,1677,"ANG"
1912,1677,"ANG"
1916,1677,"ANG"
1920,1677,"ANG"
1924,1677,"ANG"
1928,1677,"ANG"
1932,1677,"ANG"
1936,1677,"ANG"
1940,1677,"ANG"
1944,1677,"ANG"
1948,1677,"ANG"
1952,1755,"ANG"
1956,1769,"ANG"
1960,1997,"ANG"
1964,2407,"ANG"
1968,2665,"ANG"
1972,2729,"ANG"
1976,1521,"ANG"
1980,1532,"ANG"
1984,1259,"ANG"
1988,1360,"ANG"
1992,1389.32948669997,"ANG"
1996,1533.98393133996,"ANG"
2000,2013.63622951894,"ANG"
2004,3064.29865043472,"ANG"
2008,6743.74819580276,"ANG"
2012,8376.94607723474,"ANG"
2016,7819.14730305939,"ANG"
2020,6279.92908499299,"ANG"
1896,5716,"ARG"
1900,4583,"ARG"
1904,5086,"ARG"
1908,5829,"ARG"
1912,6223,"ARG"
1916,4927,"ARG"
1920,5536,"ARG"
1924,6464,"ARG"
1928,6840,"ARG"
1932,5614,"ARG"
1936,6236,"ARG"
1940,6633,"ARG"
1944,7299,"ARG"
1948,8372,"ARG"
1952,7519,"ARG"
1956,8424,"ARG"
1960,8861,"ARG"
1964,9446,"ARG"
1968,10485,"ARG"
1972,12170,"ARG"
1976,12696,"ARG"
1980,13080,"ARG"
1984,11837,"ARG"
1988,11244,"ARG"
1992,12267.0835867812,"ARG"
1996,13715.2268187077,"ARG"
2000,14368.9427373623,"ARG"
2004,14183.225137777,"ARG"
2008,18520.3040835795,"ARG"
2012,19573.9631854518,"ARG"
2016,18819.6428869525,"ARG"
2020,15975.8387725535,"ARG"
1896,9806,"ARM"
1900,9806,"ARM"
1904,9806,"ARM"
1908,9806,"ARM"
1912,9806,"ARM"
1916,9806,"ARM"
1920,9806,"ARM"
1924,9806,"ARM"
1928,9806,"ARM"
1932,9806,"ARM"
1936,9806,"ARM"
1940,9806,"ARM"
1944,9806,"ARM"
1948,9806,"ARM"
1952,9806,"ARM"
1956,9806,"ARM"
1960,9806,"ARM"
1964,9806,"ARM"
1968,9806,"ARM"
1972,9806,"ARM"
1976,9585.28571428571,"ARM"
1980,9291,"ARM"
1984,10181,"ARM"
1988,9301,"ARM"
1992,4699.61095270265,"ARM"
1996,4811.48954701875,"ARM"
2000,5139.82550006292,"ARM"
2004,7229.6482263198,"ARM"
2008,10080.8128333688,"ARM"
2012,9076.43308146957,"ARM"
2016,10113.0505064223,"ARM"
2020,11546.175309736,"ARM"
1896,5874,"AUS"
1900,6397,"AUS"
1904,6846,"AUS"
1908,7481,"AUS"
1912,8126,"AUS"
1916,7775,"AUS"
1920,7597,"AUS"
1924,8635,"AUS"
1928,8690,"AUS"
1932,7275,"AUS"
1936,8792,"AUS"
1940,9828,"AUS"
1944,11735,"AUS"
1948,11105,"AUS"
1952,11824,"AUS"
1956,12924,"AUS"
1960,14013,"AUS"
1964,15699,"AUS"
1968,17770,"AUS"
1972,19772,"AUS"
1976,21613,"AUS"
1980,22972,"AUS"
1984,24009,"AUS"
1988,26702,"AUS"
1992,27560.1782773384,"AUS"
1996,31740.4697474047,"AUS"
2000,36603.0449959447,"AUS"
2004,40887.725336397,"AUS"
2008,44421.6404707281,"AUS"
2012,47045.1294679427,"AUS"
2016,48675.1353283578,"AUS"
2020,48268.9450765119,"AUS"
1896,4305,"AUT"
1900,4594,"AUT"
1904,4712,"AUT"
1908,5292,"AUT"
1912,5587,"AUT"
1916,4189,"AUT"
1920,3845,"AUT"
1924,5042,"AUT"
1928,5829,"AUT"
1932,4686,"AUT"
1936,4774,"AUT"
1940,6311,"AUT"
1944,6618,"AUT"
1948,4406,"AUT"
1952,6323,"AUT"
1956,8603,"AUT"
1960,10391,"AUT"
1964,12062,"AUT"
1968,13742,"AUT"
1972,17169,"AUT"
1976,19448,"AUT"
1980,21932,"AUT"
1984,23016,"AUT"
1988,25112,"AUT"
1992,28072.4403464979,"AUT"
1996,30413.1566935755,"AUT"
2000,34796.259482554,"AUT"
2004,36957.1122496145,"AUT"
2008,40964.793352369,"AUT"
2012,41540.9419379778,"AUT"
2016,41545.4987022567,"AUT"
2020,40503.0408055729,"AUT"
1896,7068,"AZE"
1900,7068,"AZE"
1904,7068,"AZE"
1908,7068,"AZE"
1912,7068,"AZE"
1916,7068,"AZE"
1920,7068,"AZE"
1924,7068,"AZE"
1928,7068,"AZE"
1932,7068,"AZE"
1936,7068,"AZE"
1940,7068,"AZE"
1944,7068,"AZE"
1948,7068,"AZE"
1952,7068,"AZE"
1956,7068,"AZE"
1960,7068,"AZE"
1964,7068,"AZE"
1968,7068,"AZE"
1972,7068,"AZE"
1976,7109.57142857143,"AZE"
1980,7165,"AZE"
1984,8360,"AZE"
1988,9328,"AZE"
1992,5638.99790682118,"AZE"
1996,3074.21973457034,"AZE"
2000,4214.88886074828,"AZE"
2004,5971.47460310057,"AZE"
2008,14072.6265772429,"AZE"
2012,16364.5322162617,"AZE"
2016,16770.8504902045,"AZE"
2020,16189.5110466338,"AZE"
1896,3354,"BRN"
1900,3354,"BRN"
1904,3354,"BRN"
1908,3354,"BRN"
1912,3354,"BRN"
1916,3354,"BRN"
1920,3354,"BRN"
1924,3354,"BRN"
1928,3354,"BRN"
1932,3354,"BRN"
1936,3354,"BRN"
1940,3354,"BRN"
1944,3354,"BRN"
1948,3354,"BRN"
1952,3614,"BRN"
1956,4141,"BRN"
1960,4532,"BRN"
1964,4898,"BRN"
1968,5611,"BRN"
1972,6692,"BRN"
1976,6875,"BRN"
1980,6994,"BRN"
1984,7264,"BRN"
1988,6802,"BRN"
1992,7993.89275633257,"BRN"
1996,11640.8213531142,"BRN"
2000,17021.7223794001,"BRN"
2004,23389.602406732,"BRN"
2008,30612.4978133559,"BRN"
2012,36711.3916621356,"BRN"
2016,38805.3906548486,"BRN"
2020,36890.5029525378,"BRN"
1896,861,"BAN"
1900,861,"BAN"
1904,861,"BAN"
1908,861,"BAN"
1912,861,"BAN"
1916,861,"BAN"
1920,861,"BAN"
1924,861,"BAN"
1928,861,"BAN"
1932,861,"BAN"
1936,861,"BAN"
1940,861,"BAN"
1944,861,"BAN"
1948,861,"BAN"
1952,874,"BAN"
1956,878,"BAN"
1960,869,"BAN"
1964,939,"BAN"
1968,987,"BAN"
1972,807,"BAN"
1976,862,"BAN"
1980,875,"BAN"
1984,918,"BAN"
1988,964,"BAN"
1992,1062.46039963364,"BAN"
1996,1234.08406379444,"BAN"
2000,1485.30922045797,"BAN"
2004,1812.62466142731,"BAN"
2008,2321.05045875432,"BAN"
2012,2914.04877948998,"BAN"
2016,3598.51033883852,"BAN"
2020,4418.96425469931,"BAN"
1896,3390,"BAR"
1900,3390,"BAR"
1904,3390,"BAR"
1908,3390,"BAR"
1912,3390,"BAR"
1916,3390,"BAR"
1920,3390,"BAR"
1924,3390,"BAR"
1928,3390,"BAR"
1932,3390,"BAR"
1936,3390,"BAR"
1940,3390,"BAR"
1944,3390,"BAR"
1948,3390,"BAR"
1952,3655,"BAR"
1956,4390,"BAR"
1960,5316,"BAR"
1964,6355,"BAR"
1968,8429,"BAR"
1972,10567,"BAR"
1976,10222,"BAR"
1980,12318,"BAR"
1984,11772,"BAR"
1988,13087,"BAR"
1992,11427.2665353867,"BAR"
1996,11760.8254305884,"BAR"
2000,12600.0225899117,"BAR"
2004,12078.7354449274,"BAR"
2008,12786.1073702401,"BAR"
2012,11860,"BAR"
2016,12124.6936181215,"BAR"
2020,10487.3864032307,"BAR"
1896,8341,"BLR"
1900,8341,"BLR"
1904,8341,"BLR"
1908,8341,"BLR"
1912,8341,"BLR"
1916,8341,"BLR"
1920,8341,"BLR"
1924,8341,"BLR"
1928,8341,"BLR"
1932,8341,"BLR"
1936,8341,"BLR"
1940,8341,"BLR"
1944,8341,"BLR"
1948,8341,"BLR"
1952,8341,"BLR"
1956,8341,"BLR"
1960,8341,"BLR"
1964,8341,"BLR"
1968,8341,"BLR"
1972,8341,"BLR"
1976,8832.14285714286,"BLR"
1980,9487,"BLR"
1984,10957,"BLR"
1988,11198,"BLR"
1992,9960.8431478249,"BLR"
1996,7128.35465388673,"BLR"
2000,9110.97946126182,"BLR"
2004,11615.6855851322,"BLR"
2008,16223.9968078839,"BLR"
2012,18245.0075205127,"BLR"
2016,17701.9593168985,"BLR"
2020,19053.1570205092,"BLR"
1896,5660,"BEL"
1900,5947,"BEL"
1904,6091,"BEL"
1908,6269,"BEL"
1912,6704,"BEL"
1916,6503,"BEL"
1920,6315,"BEL"
1924,7393,"BEL"
1928,8191,"BEL"
1932,7343,"BEL"
1936,7831,"BEL"
1940,7272,"BEL"
1944,6554,"BEL"
1948,8008,"BEL"
1952,9035,"BEL"
1956,10237,"BEL"
1960,11081,"BEL"
1964,13295,"BEL"
1968,15009,"BEL"
1972,18336,"BEL"
1976,20916,"BEL"
1980,23060,"BEL"
1984,23644,"BEL"
1988,25905,"BEL"
1992,28199.5737762424,"BEL"
1996,29820.2994882708,"BEL"
2000,33719.7698385542,"BEL"
2004,35740.3524626094,"BEL"
2008,38117.3484155223,"BEL"
2012,38173.2339164272,"BEL"
2016,39456.8633726728,"BEL"
2020,38763.4425749273,"BEL"
1896,1627,"BEN"
1900,1627,"BEN"
1904,1627,"BEN"
1908,1627,"BEN"
1912,1627,"BEN"
1916,1627,"BEN"
1920,1627,"BEN"
1924,1627,"BEN"
1928,1627,"BEN"
1932,1627,"BEN"
1936,1627,"BEN"
1940,1627,"BEN"
1944,1627,"BEN"
1948,1627,"BEN"
1952,1565,"BEN"
1956,1444,"BEN"
1960,1468,"BEN"
1964,1492,"BEN"
1968,1545,"BEN"
1972,1640,"BEN"
1976,1548,"BEN"
1980,1691,"BEN"
1984,1809,"BEN"
1988,1780,"BEN"
1992,1790.53006580995,"BEN"
1996,1840.48584407706,"BEN"
2000,1908.93662092612,"BEN"
2004,1923.71929539071,"BEN"
2008,1920.30605578009,"BEN"
2012,1867,"BEN"
2016,2061.90358138439,"BEN"
2020,2297.76973286759,"BEN"
1896,1352,"BOL"
1896,1352,"BOL"
1900,1462,"BOL"
1900,1462,"BOL"
1904,1460,"BOL"
1904,1460,"BOL"
1908,1616,"BOL"
1908,1616,"BOL"
1912,1787,"BOL"
1912,1787,"BOL"
1916,1839,"BOL"
1916,1839,"BOL"
1920,1932,"BOL"
1920,1932,"BOL"
1924,2077,"BOL"
1924,2077,"BOL"
1928,2356,"BOL"
1928,2356,"BOL"
1932,1879,"BOL"
1932,1879,"BOL"
1936,2230,"BOL"
1936,2230,"BOL"
1940,2667,"BOL"
1940,2667,"BOL"
1944,2888,"BOL"
1944,2888,"BOL"
1948,2987,"BOL"
1948,2987,"BOL"
1952,3237,"BOL"
1952,3237,"BOL"
1956,2719,"BOL"
1956,2719,"BOL"
1960,2560,"BOL"
1960,2560,"BOL"
1964,2809,"BOL"
1964,2809,"BOL"
1968,3314,"BOL"
1968,3314,"BOL"
1972,3602,"BOL"
1972,3602,"BOL"
1976,4219,"BOL"
1976,4219,"BOL"
1980,4100,"BOL"
1980,4100,"BOL"
1984,3561,"BOL"
1984,3561,"BOL"
1988,3386,"BOL"
1988,3386,"BOL"
1992,3592.13672847707,"BOL"
1992,3592.13672847707,"BOL"
1996,3959.44524890498,"BOL"
1996,3959.44524890498,"BOL"
2000,4173.54945562718,"BOL"
2000,4173.54945562718,"BOL"
2004,4330.55577332936,"BOL"
2004,4330.55577332936,"BOL"
2008,4924.03232286497,"BOL"
2008,4924.03232286497,"BOL"
2012,5503.90836808894,"BOL"
2012,5503.90836808894,"BOL"
2016,6337.79861292775,"BOL"
2016,6337.79861292775,"BOL"
2020,6062.06482775822,"BOL"
2020,6062.06482775822,"BOL"
1896,1894,"BIH"
1900,1894,"BIH"
1904,1894,"BIH"
1908,1894,"BIH"
1912,1894,"BIH"
1916,1894,"BIH"
1920,1894,"BIH"
1924,1894,"BIH"
1928,1894,"BIH"
1932,1894,"BIH"
1936,1894,"BIH"
1940,1894,"BIH"
1944,1894,"BIH"
1948,1894,"BIH"
1952,1894,"BIH"
1956,1932,"BIH"
1960,2871,"BIH"
1964,3469,"BIH"
1968,3849,"BIH"
1972,4661,"BIH"
1976,5268,"BIH"
1980,6588,"BIH"
1984,6843,"BIH"
1988,6668,"BIH"
1992,3830.21906094418,"BIH"
1996,4915.32505589752,"BIH"
2000,7082.03527219474,"BIH"
2004,7857.37828637402,"BIH"
2008,9199.26167960717,"BIH"
2012,8894.93140141553,"BIH"
2016,9966.36592048597,"BIH"
2020,10736.1683122288,"BIH"
1896,489,"BOT"
1900,489,"BOT"
1904,489,"BOT"
1908,489,"BOT"
1912,489,"BOT"
1916,489,"BOT"
1920,489,"BOT"
1924,489,"BOT"
1928,489,"BOT"
1932,489,"BOT"
1936,489,"BOT"
1940,489,"BOT"
1944,489,"BOT"
1948,489,"BOT"
1952,504,"BOT"
1956,537,"BOT"
1960,564,"BOT"
1964,604,"BOT"
1968,781,"BOT"
1972,1361,"BOT"
1976,1801,"BOT"
1980,2348,"BOT"
1984,3124,"BOT"
1988,3920,"BOT"
1992,5733.63002125501,"BOT"
1996,6647.7675526706,"BOT"
2000,8044.14204336772,"BOT"
2004,9329.50921397854,"BOT"
2008,12385.1497252572,"BOT"
2012,13134.4063195563,"BOT"
2016,14752.1886065497,"BOT"
2020,14162.6851908202,"BOT"
1896,915,"BRA"
1900,874,"BRA"
1904,918,"BRA"
1908,945,"BRA"
1912,1042,"BRA"
1916,1036,"BRA"
1920,1242,"BRA"
1924,1320,"BRA"
1928,1492,"BRA"
1932,1312,"BRA"
1936,1591,"BRA"
1940,1610,"BRA"
1944,1785,"BRA"
1948,2096,"BRA"
1952,2377,"BRA"
1956,2672,"BRA"
1960,3398,"BRA"
1964,3637,"BRA"
1968,4050,"BRA"
1972,5480,"BRA"
1976,7079,"BRA"
1980,8249,"BRA"
1984,7438,"BRA"
1988,8230,"BRA"
1992,7812.79425539626,"BRA"
1996,9124.5160690394,"BRA"
2000,9834.4244366632,"BRA"
2004,10949.6601198874,"BRA"
2008,13164.0113425742,"BRA"
2012,14985.4983398531,"BRA"
2016,13990.6467728271,"BRA"
2020,13685.925743511,"BRA"
1896,1671.42857142857,"BUL"
1900,1597,"BUL"
1904,1697,"BUL"
1908,1776,"BUL"
1912,1787.77777777778,"BUL"
1916,1690.88888888889,"BUL"
1920,1594,"BUL"
1924,1635,"BUL"
1928,1934,"BUL"
1932,1943,"BUL"
1936,2209,"BUL"
1940,2683,"BUL"
1944,2087,"BUL"
1948,2200,"BUL"
1952,3017,"BUL"
1956,3392,"BUL"
1960,4642,"BUL"
1964,5829,"BUL"
1968,6963,"BUL"
1972,8145,"BUL"
1976,9535,"BUL"
1980,9634,"BUL"
1984,10249,"BUL"
1988,10098,"BUL"
1992,7846.11595075794,"BUL"
1996,7901.12362510364,"BUL"
2000,8410.7949775813,"BUL"
2004,10853.7851534274,"BUL"
2008,14761.7147267543,"BUL"
2012,15314.524722925,"BUL"
2016,16795.8232850053,"BUL"
2020,18203.8329720928,"BUL"
1896,756,"BUR"
1900,756,"BUR"
1904,756,"BUR"
1908,756,"BUR"
1912,756,"BUR"
1916,756,"BUR"
1920,756,"BUR"
1924,756,"BUR"
1928,756,"BUR"
1932,756,"BUR"
1936,756,"BUR"
1940,756,"BUR"
1944,756,"BUR"
1948,756,"BUR"
1952,797,"BUR"
1956,883,"BUR"
1960,971,"BUR"
1964,1055,"BUR"
1968,1189,"BUR"
1972,1253,"BUR"
1976,1039,"BUR"
1980,1165,"BUR"
1984,1129,"BUR"
1988,1403,"BUR"
1992,1264.99198183127,"BUR"
1996,1255.77492223312,"BUR"
2000,1275.48190817945,"BUR"
2004,1268.68662703978,"BUR"
2008,1315.45371606898,"BUR"
2012,1387.61705538104,"BUR"
2016,1500.02350201851,"BUR"
2020,1638.82788641917,"BUR"
1896,595,"BDI"
1900,595,"BDI"
1904,595,"BDI"
1908,595,"BDI"
1912,595,"BDI"
1916,595,"BDI"
1920,595,"BDI"
1924,595,"BDI"
1928,595,"BDI"
1932,595,"BDI"
1936,595,"BDI"
1940,595,"BDI"
1944,595,"BDI"
1948,595,"BDI"
1952,626,"BDI"
1956,687,"BDI"
1960,733,"BDI"
1964,695,"BDI"
1968,740,"BDI"
1972,866,"BDI"
1976,956,"BDI"
1980,952,"BDI"
1984,968,"BDI"
1988,1119,"BDI"
1992,1128.3474181201,"BDI"
1996,824.511593429085,"BDI"
2000,739.760916340808,"BDI"
2004,709.737212679528,"BDI"
2008,708.678590044511,"BDI"
2012,727,"BDI"
2016,704.635026920074,"BDI"
2020,720.445974397284,"BDI"
1896,1006,"CPV"
1900,1006,"CPV"
1904,1006,"CPV"
1908,1006,"CPV"
1912,1006,"CPV"
1916,1006,"CPV"
1920,1006,"CPV"
1924,1006,"CPV"
1928,1006,"CPV"
1932,1006,"CPV"
1936,1006,"CPV"
1940,1006,"CPV"
1944,1006,"CPV"
1948,1006,"CPV"
1952,1031,"CPV"
1956,1047,"CPV"
1960,1135,"CPV"
1964,1262,"CPV"
1968,1347,"CPV"
1972,1457,"CPV"
1976,1251,"CPV"
1980,1352,"CPV"
1984,1626,"CPV"
1988,1898,"CPV"
1992,2029.59604778453,"CPV"
1996,2594.09968612806,"CPV"
2000,3583.58681863733,"CPV"
2004,4368.05476736032,"CPV"
2008,5985.10681677699,"CPV"
2012,6273,"CPV"
2016,6461.35061688364,"CPV"
2020,5831.99844129222,"CPV"
1896,768,"CAM"
1900,768,"CAM"
1904,768,"CAM"
1908,768,"CAM"
1912,768,"CAM"
1916,768,"CAM"
1920,768,"CAM"
1924,768,"CAM"
1928,768,"CAM"
1932,768,"CAM"
1936,768,"CAM"
1940,768,"CAM"
1944,768,"CAM"
1948,768,"CAM"
1952,803,"CAM"
1956,912,"CAM"
1960,1070,"CAM"
1964,1074,"CAM"
1968,1164,"CAM"
1972,920,"CAM"
1976,1025,"CAM"
1980,1320,"CAM"
1984,1476,"CAM"
1988,1473,"CAM"
1992,1427.28573103239,"CAM"
1996,1450.52512336638,"CAM"
2000,1659.08908983484,"CAM"
2004,1965.87863893349,"CAM"
2008,2482.00683128514,"CAM"
2012,2649.30607812111,"CAM"
2016,3312.08149190508,"CAM"
2020,3728.19841617349,"CAM"
1896,1070,"CMR"
1900,1070,"CMR"
1904,1070,"CMR"
1908,1070,"CMR"
1912,1070,"CMR"
1916,1070,"CMR"
1920,1070,"CMR"
1924,1070,"CMR"
1928,1070,"CMR"
1932,1070,"CMR"
1936,1070,"CMR"
1940,1070,"CMR"
1944,1070,"CMR"
1948,1070,"CMR"
1952,1122,"CMR"
1956,1229,"CMR"
1960,1326,"CMR"
1964,1390,"CMR"
1968,1508,"CMR"
1972,1612,"CMR"
1976,1664,"CMR"
1980,1900,"CMR"
1984,2450,"CMR"
1988,2287,"CMR"
1992,1754.2467380351,"CMR"
1996,1710.10597530254,"CMR"
2000,1961.08786225271,"CMR"
2004,2198.23602014264,"CMR"
2008,2352.79945998997,"CMR"
2012,2536.54681699579,"CMR"
2016,2758.02900759267,"CMR"
2020,2769.28678875043,"CMR"
1896,3647,"CAN"
1900,4640,"CAN"
1904,5228,"CAN"
1908,5694,"CAN"
1912,6977,"CAN"
1916,7406,"CAN"
1920,6154,"CAN"
1924,6339,"CAN"
1928,8244,"CAN"
1932,5852,"CAN"
1936,6574,"CAN"
1940,8557,"CAN"
1944,11864,"CAN"
1948,11261,"CAN"
1952,12486,"CAN"
1956,13791,"CAN"
1960,13952,"CAN"
1964,15938,"CAN"
1968,18297,"CAN"
1972,20837,"CAN"
1976,23754,"CAN"
1980,25784,"CAN"
1984,26836,"CAN"
1988,30275,"CAN"
1992,29141.1923292858,"CAN"
1996,31594.2418094349,"CAN"
2000,36942.5622942857,"CAN"
2004,39491.5700305462,"CAN"
2008,41896.4255869481,"CAN"
2012,42476.3450506687,"CAN"
2016,43702.0795984309,"CAN"
2020,42493.6306173863,"CAN"
1896,1307,"CAF"
1900,1307,"CAF"
1904,1307,"CAF"
1908,1307,"CAF"
1912,1307,"CAF"
1916,1307,"CAF"
1920,1307,"CAF"
1924,1307,"CAF"
1928,1307,"CAF"
1932,1307,"CAF"
1936,1307,"CAF"
1940,1307,"CAF"
1944,1307,"CAF"
1948,1307,"CAF"
1952,1369,"CAF"
1956,1492,"CAF"
1960,1567,"CAF"
1964,1486,"CAF"
1968,1435,"CAF"
1972,1368,"CAF"
1976,1345,"CAF"
1980,1234,"CAF"
1984,1146,"CAF"
1988,1073,"CAF"
1992,965.193376349712,"CAF"
1996,885.886400596378,"CAF"
2000,963.946180555058,"CAF"
2004,853.182021590341,"CAF"
2008,901.851345375175,"CAF"
2012,916,"CAF"
2016,592.923451618686,"CAF"
2020,613.789341974361,"CAF"
1896,815,"CHA"
1900,815,"CHA"
1904,815,"CHA"
1908,815,"CHA"
1912,815,"CHA"
1916,815,"CHA"
1920,815,"CHA"
1924,815,"CHA"
1928,815,"CHA"
1932,815,"CHA"
1936,815,"CHA"
1940,815,"CHA"
1944,815,"CHA"
1948,815,"CHA"
1952,851,"CHA"
1956,926,"CHA"
1960,974,"CHA"
1964,929,"CHA"
1968,843,"CHA"
1972,800,"CHA"
1976,918,"CHA"
1980,583,"CHA"
1984,601,"CHA"
1988,692,"CHA"
1992,698.739002074788,"CHA"
1996,694.105019824845,"CHA"
2000,716.042363333227,"CHA"
