edition_id,year,code,total_medals,host,gdppc,participants,hdi,country,gender_index,total_medals%,participants%,n_country
19,1976,JAM,2.0,0,5681.0,23.0,3.0,Jamaica,0.35,0.0032626427406199,0.0051465652271201,92.0
19,1976,NOR,2.0,0,20610.0,48.0,4.0,Norway,0.012,0.0032626427406199,0.0107406578652943,92.0
19,1976,DEN,3.0,0,23059.0,41.0,4.0,Denmark,0.009,0.0048939641109298,0.0091743119266055,92.0
19,1976,MEX,2.0,0,8131.0,63.0,3.0,Mexico,0.352,0.0032626427406199,0.0140971134481987,92.0
19,1976,TTO,1.0,0,15696.0,12.0,4.0,Trinidad and Tobago,0.264,0.0016313213703099,0.0026851644663235,92.0
19,1976,CAN,11.0,1,23754.0,240.0,4.0,Canada,0.069,0.0179445350734095,0.0537032893264712,92.0
19,1976,BEL,6.0,0,20916.0,83.0,4.0,Belgium,0.044,0.0097879282218597,0.018572387558738,92.0
19,1976,NED,5.0,0,22132.0,62.0,4.0,Netherlands,0.025,0.0081566068515497,0.0138733497426717,92.0
19,1976,POR,2.0,0,10861.0,20.0,4.0,Portugal,0.076,0.0032626427406199,0.0044752741105392,92.0
19,1976,ESP,2.0,0,13044.9859936766,71.0,4.0,Spain,0.059,0.0032626427406199,0.0158872230924144,92.0
19,1976,AUS,5.0,0,21613.0,131.0,4.0,Australia,0.063,0.0081566068515497,0.0293130454240322,92.0
19,1976,IRI,2.0,0,10665.0,63.0,3.0,Islamic Republic of Iran,0.484,0.0032626427406199,0.0140971134481987,92.0
19,1976,MGL,1.0,0,1401.0,32.0,3.0,Mongolia,0.297,0.0016313213703099,0.0071604385768628,92.0
19,1976,VEN,1.0,0,17174.0,35.0,2.0,Venezuela,0.521,0.0016313213703099,0.0078317296934437,92.0
19,1976,BRA,2.0,0,7079.0,45.0,3.0,Brazil,0.391,0.0032626427406199,0.0100693667487134,92.0
19,1976,AUT,1.0,0,19448.0,59.0,4.0,Austria,0.048,0.0016313213703099,0.0132020586260908,92.0
19,1976,BER,1.0,0,7644.17518632935,15.0,,Bermuda,0.386,0.0016313213703099,0.0033564555829044,92.0
19,1976,PAK,1.0,0,1604.0,9.0,1.0,Pakistan,0.522,0.0016313213703099,0.0020138733497426,92.0
19,1976,PUR,1.0,0,11308.0,71.0,,Puerto Rico,0.386,0.0016313213703099,0.0158872230924144,92.0
19,1976,THA,1.0,0,3333.0,41.0,4.0,Thailand,0.31,0.0016313213703099,0.0091743119266055,92.0
20,1980,URS,195.0,1,20870.2599241113,314.0,,Soviet Union,0.178,0.309033280507132,0.0847503373819163,80.0
20,1980,GDR,126.0,0,20870.2599241113,241.0,,East Germany,0.224,0.199683042789223,0.0650472334682861,80.0
20,1980,BUL,41.0,0,9634.0,192.0,3.0,Bulgaria,0.206,0.0649762282091918,0.0518218623481781,80.0
20,1980,CUB,20.0,0,4106.0,103.0,3.0,Cuba,0.3,0.0316957210776545,0.0278002699055331,80.0
20,1980,ITA,15.0,0,20959.0,113.0,4.0,Italy,0.057,0.0237717908082409,0.0304993252361673,80.0
20,1980,HUN,32.0,0,10052.0,184.0,4.0,Hungary,0.23,0.0507131537242472,0.0496626180836707,80.0
20,1980,ROU,25.0,0,6591.63651394997,155.0,4.0,Romania,0.23,0.0396196513470681,0.0418353576248313,80.0
20,1980,FRA,14.0,0,23537.0,109.0,4.0,France,0.084,0.0221870047543582,0.0294197031039136,80.0
20,1980,GBR,21.0,0,20612.0,187.0,4.0,Great Britain,0.094,0.0332805071315372,0.050472334682861,80.0
20,1980,POL,32.0,0,9149.0,206.0,4.0,Poland,0.105,0.0507131537242472,0.0556005398110661,80.0
20,1980,SWE,12.0,0,23809.0,112.0,4.0,Sweden,0.023,0.0190174326465927,0.0302294197031039,80.0
20,1980,FIN,8.0,0,20640.0,91.0,4.0,Finland,0.032,0.0126782884310618,0.0245614035087719,80.0
20,1980,TCH,14.0,0,12723.0,125.0,,Czechoslovakia,0.34,0.0221870047543582,0.0337381916329285,80.0
20,1980,YUG,9.0,0,10037.0,72.0,,Yugoslavia,0.224,0.0142630744849445,0.0194331983805668,80.0
20,1980,AUS,9.0,0,22972.0,86.0,4.0,Australia,0.063,0.0142630744849445,0.0232118758434548,80.0
20,1980,DEN,5.0,0,24272.0,33.0,4.0,Denmark,0.009,0.0079239302694136,0.0089068825910931,80.0
20,1980,BRA,4.0,0,8249.0,66.0,3.0,Brazil,0.391,0.0063391442155309,0.0178137651821862,80.0
20,1980,ETH,4.0,0,1033.0,38.0,1.0,Ethiopia,0.494,0.0063391442155309,0.0102564102564103,80.0
20,1980,SUI,2.0,0,27405.7302362483,44.0,4.0,Switzerland,0.018,0.0031695721077654,0.0118758434547908,80.0
20,1980,ESP,6.0,0,14005.9345954545,80.0,4.0,Spain,0.059,0.0095087163232963,0.0215924426450742,80.0
20,1980,AUT,4.0,0,21932.0,61.0,4.0,Austria,0.048,0.0063391442155309,0.0164642375168691,80.0
20,1980,GRE,3.0,0,14300.0,28.0,4.0,Greece,0.12,0.0047543581616481,0.0075573549257759,80.0
20,1980,BEL,1.0,0,23060.0,54.0,4.0,Belgium,0.044,0.0015847860538827,0.0145748987854251,80.0
20,1980,IND,1.0,0,1495.0,34.0,2.0,India,0.437,0.0015847860538827,0.0091767881241565,80.0
20,1980,ZIM,1.0,0,2064.0,28.0,2.0,Zimbabwe,0.519,0.0015847860538827,0.0075573549257759,80.0
20,1980,PRK,5.0,0,2177.28025381747,49.0,,Democratic People's Republic of Korea,0.34,0.0079239302694136,0.013225371120108,80.0
20,1980,MGL,4.0,0,1618.0,43.0,3.0,Mongolia,0.297,0.0063391442155309,0.0116059379217274,80.0
20,1980,TAN,2.0,0,958.0,26.0,1.0,United Republic of Tanzania,0.513,0.0031695721077654,0.0070175438596491,80.0
20,1980,MEX,4.0,0,9929.0,48.0,3.0,Mexico,0.352,0.0063391442155309,0.0129554655870445,80.0
20,1980,NED,3.0,0,23438.0,56.0,4.0,Netherlands,0.025,0.0047543581616481,0.015114709851552,80.0
20,1980,IRL,2.0,0,13614.0,40.0,4.0,Ireland,0.072,0.0031695721077654,0.0107962213225371,80.0
20,1980,UGA,1.0,0,912.0,13.0,2.0,Uganda,0.527,0.0015847860538827,0.0035087719298245,80.0
20,1980,VEN,1.0,0,16270.0,22.0,2.0,Venezuela,0.521,0.0015847860538827,0.0059379217273954,80.0
20,1980,JAM,3.0,0,4975.0,19.0,3.0,Jamaica,0.35,0.0047543581616481,0.0051282051282051,80.0
20,1980,GUY,1.0,0,8611.50698743431,8.0,3.0,Guyana,0.416,0.0015847860538827,0.0021592442645074,80.0
20,1980,LBN,1.0,0,4608.0,15.0,3.0,Lebanon,0.365,0.0015847860538827,0.0040485829959514,80.0
21,1984,USA,174.0,1,32076.0,363.0,4.0,United States,0.18,0.252906976744186,0.0692483784814956,140.0
21,1984,ROU,53.0,0,6659.45404351326,85.0,4.0,Romania,0.23,0.0770348837209302,0.0162151850438764,140.0
21,1984,FRG,59.0,0,22669.043430995,258.0,,West Germany,0.224,0.0857558139534884,0.0492178557802366,140.0
21,1984,CHN,32.0,0,2444.0,143.0,3.0,People's Republic of China,0.186,0.0465116279069767,0.0272796642502862,140.0
21,1984,ITA,32.0,0,21868.0,197.0,4.0,Italy,0.057,0.0465116279069767,0.0375810759252194,140.0
21,1984,CAN,44.0,0,26836.0,270.0,4.0,Canada,0.069,0.063953488372093,0.0515070583746662,140.0
21,1984,JPN,32.0,0,23548.0,186.0,4.0,Japan,0.078,0.0465116279069767,0.0354826402136589,140.0
21,1984,NZL,11.0,0,21783.0,82.0,4.0,New Zealand,0.082,0.0159883720930233,0.015642884395269,140.0
21,1984,YUG,18.0,0,10029.0,62.0,,Yugoslavia,0.224,0.0261627906976744,0.0118275467378863,140.0
21,1984,KOR,19.0,0,2167.9288050869,119.0,4.0,Republic of Korea,0.062,0.0276162790697674,0.0227012590614269,140.0
21,1984,GBR,37.0,0,21869.0,286.0,4.0,Great Britain,0.094,0.0537790697674419,0.0545593285005723,140.0
21,1984,FRA,28.0,0,24519.0,189.0,4.0,France,0.084,0.0406976744186047,0.0360549408622663,140.0
21,1984,NED,13.0,0,23750.0,85.0,4.0,Netherlands,0.025,0.0188953488372093,0.0162151850438764,140.0
21,1984,AUS,24.0,0,24009.0,165.0,4.0,Australia,0.063,0.0348837209302326,0.0314765356734071,140.0
21,1984,FIN,12.0,0,22486.0,88.0,4.0,Finland,0.032,0.0174418604651163,0.0167874856924838,140.0
21,1984,SWE,19.0,0,25357.0,153.0,4.0,Sweden,0.023,0.0276162790697674,0.0291873330789775,140.0
21,1984,MEX,6.0,0,9777.0,102.0,3.0,Mexico,0.352,0.0087209302325581,0.0194582220526517,140.0
21,1984,MAR,2.0,0,3657.0,21.0,2.0,Morocco,0.44,0.002906976744186,0.0040061045402518,140.0
21,1984,BRA,8.0,0,7438.0,78.0,3.0,Brazil,0.391,0.0116279069767442,0.0148798168637924,140.0
21,1984,ESP,5.0,0,14313.3266483274,124.0,4.0,Spain,0.059,0.0072674418604651,0.0236550934757726,140.0
21,1984,BEL,4.0,0,23644.0,63.0,4.0,Belgium,0.044,0.005813953488372,0.0120183136207554,140.0
21,1984,AUT,3.0,0,23016.0,85.0,4.0,Austria,0.048,0.004360465116279,0.0162151850438764,140.0
21,1984,KEN,3.0,0,1594.0,45.0,2.0,Kenya,0.533,0.004360465116279,0.008584509729111,140.0
21,1984,POR,3.0,0,12894.0,38.0,4.0,Portugal,0.076,0.004360465116279,0.007249141549027,140.0
21,1984,PAK,1.0,0,2106.0,13.0,1.0,Pakistan,0.522,0.001453488372093,0.0024799694772987,140.0
21,1984,SUI,8.0,0,28315.0825944092,114.0,4.0,Switzerland,0.018,0.0116279069767442,0.0217474246470813,140.0
21,1984,DEN,6.0,0,26581.0,39.0,4.0,Denmark,0.009,0.0087209302325581,0.0074399084318962,140.0
21,1984,JAM,3.0,0,5059.0,45.0,3.0,Jamaica,0.35,0.004360465116279,0.008584509729111,140.0
21,1984,NOR,3.0,0,26321.0,76.0,4.0,Norway,0.012,0.004360465116279,0.0144982830980542,140.0
21,1984,GRE,2.0,0,14453.0,50.0,4.0,Greece,0.12,0.002906976744186,0.0095383441434567,140.0
21,1984,NGR,2.0,0,1527.0,29.0,1.0,Nigeria,0.677,0.002906976744186,0.0055322396032048,140.0
21,1984,PUR,2.0,0,13201.0,47.0,,Puerto Rico,0.386,0.002906976744186,0.0089660434948492,140.0
21,1984,COL,1.0,0,6741.0,39.0,3.0,Colombia,0.392,0.001453488372093,0.0074399084318962,140.0
21,1984,CIV,1.0,0,2703.0,14.0,1.0,Côte d'Ivoire,0.612,0.001453488372093,0.0026707363601678,140.0
21,1984,EGY,1.0,0,3810.0,82.0,3.0,Egypt,0.389,0.001453488372093,0.015642884395269,140.0
21,1984,IRL,1.0,0,14435.0,43.0,4.0,Ireland,0.072,0.001453488372093,0.0082029759633727,140.0
21,1984,PER,1.0,0,5859.0,26.0,3.0,Peru,0.36,0.001453488372093,0.0049599389545974,140.0
21,1984,SYR,1.0,0,9792.0,9.0,2.0,Syrian Arab Republic,0.487,0.001453488372093,0.0017169019458222,140.0
21,1984,THA,1.0,0,4720.0,34.0,4.0,Thailand,0.31,0.001453488372093,0.0064860740175505,140.0
21,1984,TUR,3.0,0,6736.0,47.0,4.0,Turkey,0.523,0.004360465116279,0.0089660434948492,140.0
21,1984,VEN,3.0,0,13597.0,28.0,2.0,Venezuela,0.521,0.004360465116279,0.0053414727203357,140.0
21,1984,ALG,2.0,0,5361.0,19.0,3.0,Algeria,0.46,0.002906976744186,0.0036245707745135,140.0
21,1984,CMR,1.0,0,2450.0,33.0,2.0,Cameroon,0.555,0.001453488372093,0.0062953071346814,140.0
21,1984,TPE,1.0,0,2167.9288050869,39.0,,Chinese Taipei,0.34,0.001453488372093,0.0074399084318962,140.0
21,1984,DOM,1.0,0,3830.0,21.0,,Dominican Republic,0.433,0.001453488372093,0.0040061045402518,140.0
21,1984,ISL,1.0,0,25357.0,15.0,4.0,Iceland,0.039,0.001453488372093,0.002861503243037,140.0
21,1984,ZAM,1.0,0,1269.0,16.0,2.0,Zambia,0.526,0.001453488372093,0.0030522701259061,140.0
22,1988,URS,132.0,0,24467.8269378786,317.0,,Soviet Union,0.178,0.178619756427605,0.0465150403521643,159.0
22,1988,GDR,102.0,0,24467.8269378786,192.0,,East Germany,0.224,0.138024357239513,0.0281731474688188,159.0
22,1988,USA,94.0,0,35863.0,387.0,4.0,United States,0.18,0.127198917456022,0.0567865003668379,159.0
22,1988,KOR,33.0,1,2438.43186238392,289.0,4.0,Republic of Korea,0.062,0.0446549391069012,0.0424064563462949,159.0
22,1988,FRG,40.0,0,24467.8269378786,267.0,,West Germany,0.224,0.054127198917456,0.0391782831988261,159.0
22,1988,HUN,23.0,0,11207.0,155.0,4.0,Hungary,0.23,0.0311231393775372,0.0227439471753485,159.0
22,1988,BUL,35.0,0,10098.0,122.0,3.0,Bulgaria,0.206,0.047361299052774,0.0179016874541453,159.0
22,1988,ROU,24.0,0,6511.95610906519,53.0,4.0,Romania,0.23,0.0324763193504736,0.0077769625825385,159.0
22,1988,FRA,16.0,0,26763.0,237.0,4.0,France,0.084,0.0216508795669824,0.0347762289068232,159.0
22,1988,ITA,14.0,0,24743.0,187.0,4.0,Italy,0.057,0.0189445196211096,0.027439471753485,159.0
22,1988,CHN,28.0,0,3045.0,213.0,3.0,People's Republic of China,0.186,0.0378890392422192,0.0312545854732208,159.0
22,1988,GBR,24.0,0,25679.0,289.0,4.0,Great Britain,0.094,0.0324763193504736,0.0424064563462949,159.0
22,1988,KEN,9.0,0,1741.0,60.0,2.0,Kenya,0.533,0.0121786197564276,0.0088041085840058,159.0
22,1988,JPN,14.0,0,27393.0,222.0,4.0,Japan,0.078,0.0189445196211096,0.0325752017608217,159.0
22,1988,AUS,14.0,0,26702.0,170.0,4.0,Australia,0.063,0.0189445196211096,0.02494497432135,159.0
22,1988,YUG,12.0,0,9884.0,75.0,,Yugoslavia,0.224,0.0162381596752368,0.0110051357300073,159.0
22,1988,TCH,8.0,0,13882.0,112.0,,Czechoslovakia,0.34,0.0108254397834912,0.0164343360234776,159.0
22,1988,NZL,13.0,0,22022.0,70.0,4.0,New Zealand,0.082,0.0175913396481732,0.0102714600146735,159.0
22,1988,CAN,10.0,0,30275.0,267.0,4.0,Canada,0.069,0.013531799729364,0.0391782831988261,159.0
22,1988,POL,16.0,0,9228.0,133.0,4.0,Poland,0.105,0.0216508795669824,0.0195157740278797,159.0
22,1988,NOR,5.0,0,28786.0,45.0,4.0,Norway,0.012,0.006765899864682,0.0066030814380044,159.0
22,1988,NED,9.0,0,25574.0,109.0,4.0,Netherlands,0.025,0.0121786197564276,0.0159941305942773,159.0
22,1988,DEN,4.0,0,29049.0,85.0,4.0,Denmark,0.009,0.0054127198917456,0.012472487160675,159.0
22,1988,BRA,6.0,0,8230.0,109.0,3.0,Brazil,0.391,0.0081190798376184,0.0159941305942773,159.0
22,1988,FIN,4.0,0,25644.0,80.0,4.0,Finland,0.032,0.0054127198917456,0.0117388114453412,159.0
22,1988,ESP,4.0,0,17275.5075523348,171.0,4.0,Spain,0.059,0.0054127198917456,0.0250917094644167,159.0
22,1988,TUR,2.0,0,8019.0,51.0,4.0,Turkey,0.523,0.0027063599458728,0.0074834922964049,159.0
22,1988,MAR,3.0,0,4077.0,28.0,2.0,Morocco,0.44,0.0040595399188092,0.0041085840058694,159.0
22,1988,AUT,1.0,0,25112.0,79.0,4.0,Austria,0.048,0.0013531799729364,0.0115920763022744,159.0
22,1988,POR,1.0,0,15729.0,62.0,4.0,Portugal,0.076,0.0013531799729364,0.0090975788701394,159.0
22,1988,SUR,1.0,0,8166.16556820657,6.0,2.0,Suriname,0.405,0.0013531799729364,0.0008804108584005,159.0
22,1988,SWE,11.0,0,27468.0,138.0,4.0,Sweden,0.023,0.0148849797023004,0.0202494497432135,159.0
22,1988,SUI,4.0,0,32482.9076702734,94.0,4.0,Switzerland,0.018,0.0054127198917456,0.0137931034482759,159.0
22,1988,JAM,2.0,0,5397.0,30.0,3.0,Jamaica,0.35,0.0027063599458728,0.0044020542920029,159.0
22,1988,ARG,2.0,0,11244.0,52.0,4.0,Argentina,0.292,0.0027063599458728,0.0076302274394717,159.0
22,1988,CHI,1.0,0,9199.0,16.0,4.0,Chile,0.19,0.0013531799729364,0.0023477622890682,159.0
22,1988,CRC,1.0,0,7270.0,18.0,4.0,Costa Rica,0.232,0.0013531799729364,0.0026412325752017,159.0
22,1988,INA,1.0,0,3500.0,31.0,3.0,Indonesia,0.439,0.0013531799729364,0.0045487894350697,159.0
22,1988,IRI,1.0,0,5249.0,26.0,3.0,Islamic Republic of Iran,0.484,0.0013531799729364,0.0038151137197358,159.0
22,1988,AHO,1.0,0,8166.16556820657,3.0,,Netherlands Antilles,0.386,0.0013531799729364,0.0004402054292002,159.0
22,1988,PER,1.0,0,6003.0,10.0,3.0,Peru,0.36,0.0013531799729364,0.0014673514306676,159.0
22,1988,SEN,1.0,0,2085.0,23.0,1.0,Senegal,0.505,0.0013531799729364,0.0033749082905355,159.0
22,1988,ISV,1.0,0,8166.16556820657,27.0,,United States Virgin Islands,0.386,0.0013531799729364,0.0039618488628026,159.0
22,1988,BEL,2.0,0,25905.0,58.0,4.0,Belgium,0.044,0.0027063599458728,0.0085106382978723,159.0
22,1988,MEX,2.0,0,9193.0,92.0,3.0,Mexico,0.352,0.0027063599458728,0.0134996331621423,159.0
22,1988,COL,1.0,0,7442.0,38.0,3.0,Colombia,0.392,0.0013531799729364,0.005575935436537,159.0
22,1988,DJI,1.0,0,2652.0,6.0,1.0,Djibouti,0.565,0.0013531799729364,0.0008804108584005,159.0
22,1988,GRE,1.0,0,15596.0,35.0,4.0,Greece,0.12,0.0013531799729364,0.0051357300073367,159.0
22,1988,MGL,1.0,0,2227.0,29.0,3.0,Mongolia,0.297,0.0013531799729364,0.0042553191489361,159.0
22,1988,PAK,1.0,0,2442.0,14.0,1.0,Pakistan,0.522,0.0013531799729364,0.0020542920029347,159.0
22,1988,PHI,1.0,0,3355.0,34.0,3.0,Philippines,0.388,0.0013531799729364,0.0049889948642699,159.0
22,1988,THA,1.0,0,6089.0,12.0,4.0,Thailand,0.31,0.0013531799729364,0.0017608217168011,159.0
23,1992,EUN,112.0,0,,340.0,,Unified Team,0.178,0.137423312883436,0.0462899931926481,169.0
23,1992,USA,108.0,0,37240.2990340352,403.0,4.0,United States,0.18,0.132515337423313,0.0548672566371681,169.0
23,1992,GER,82.0,0,27385.0555597794,338.0,4.0,Germany,0.071,0.100613496932515,0.0460176991150442,169.0
23,1992,CHN,54.0,0,3227.74414154146,193.0,3.0,People's Republic of China,0.186,0.0662576687116564,0.0262763784887679,169.0
23,1992,CUB,31.0,0,3399.9647245106,108.0,3.0,Cuba,0.3,0.0380368098159509,0.0147038801906059,169.0
23,1992,ESP,22.0,1,20329.1677408367,261.0,4.0,Spain,0.059,0.0269938650306748,0.0355343771272975,169.0
23,1992,KOR,29.0,0,2744.42657787884,161.0,4.0,Republic of Korea,0.062,0.0355828220858896,0.0219196732471069,169.0
23,1992,HUN,30.0,0,9153.92082439348,187.0,4.0,Hungary,0.23,0.0368098159509202,0.0254594962559564,169.0
23,1992,FRA,29.0,0,28619.8040529638,276.0,4.0,France,0.084,0.0355828220858896,0.0375765827093261,169.0
23,1992,AUS,27.0,0,27560.1782773384,186.0,4.0,Australia,0.063,0.0331288343558282,0.0253233492171545,169.0
23,1992,CAN,18.0,0,29141.1923292858,253.0,4.0,Canada,0.069,0.0220858895705521,0.0344452008168822,169.0
23,1992,ITA,19.0,0,26960.6108434833,215.0,4.0,Italy,0.057,0.0233128834355828,0.0292716133424098,169.0
23,1992,GBR,20.0,0,25790.1846879957,294.0,4.0,Great Britain,0.094,0.0245398773006135,0.0400272294077604,169.0
23,1992,ROU,18.0,0,4818.30439775258,133.0,4.0,Romania,0.23,0.0220858895705521,0.0181075561606535,169.0
23,1992,TCH,7.0,0,11742.929170063,133.0,,Czechoslovakia,0.34,0.0085889570552147,0.0181075561606535,169.0
23,1992,PRK,9.0,0,2432.48635125332,66.0,,Democratic People's Republic of Korea,0.34,0.0110429447852761,0.0089857045609258,169.0
23,1992,JPN,22.0,0,30977.8144904312,207.0,4.0,Japan,0.078,0.0269938650306748,0.0281824370319946,169.0
23,1992,BUL,16.0,0,7846.11595075794,129.0,3.0,Bulgaria,0.206,0.0196319018404908,0.0175629680054459,169.0
23,1992,POL,19.0,0,7873.92490222084,169.0,4.0,Poland,0.105,0.0233128834355828,0.0230088495575221,169.0
23,1992,NED,15.0,0,28555.7318435624,127.0,4.0,Netherlands,0.025,0.0184049079754601,0.0172906739278421,169.0
23,1992,KEN,8.0,0,1724.8744312691,49.0,2.0,Kenya,0.533,0.0098159509202454,0.0066712049012934,169.0
23,1992,NOR,7.0,0,33041.2054394645,57.0,4.0,Norway,0.012,0.0085889570552147,0.0077603812117086,169.0
23,1992,TUR,6.0,0,9150.43455900429,49.0,4.0,Turkey,0.523,0.007361963190184,0.0066712049012934,169.0
23,1992,INA,5.0,0,4536.40989932572,41.0,3.0,Indonesia,0.439,0.0061349693251533,0.0055820285908781,169.0
23,1992,BRA,3.0,0,7812.79425539626,120.0,3.0,Brazil,0.391,0.003680981595092,0.0163376446562287,169.0
23,1992,GRE,2.0,0,16545.9637660561,55.0,4.0,Greece,0.12,0.0024539877300613,0.0074880871341048,169.0
23,1992,SWE,12.0,0,27198.52871669,145.0,4.0,Sweden,0.023,0.0147239263803681,0.0197413206262764,169.0
23,1992,NZL,10.0,0,21093.0613402617,92.0,4.0,New Zealand,0.082,0.0122699386503067,0.0125255275697754,169.0
23,1992,FIN,5.0,0,24219.7606253107,86.0,4.0,Finland,0.032,0.0061349693251533,0.0117086453369639,169.0
23,1992,DEN,6.0,0,30573.5733215054,77.0,4.0,Denmark,0.009,0.007361963190184,0.0104833219877468,169.0
23,1992,MAR,3.0,0,4194.44690978948,31.0,2.0,Morocco,0.44,0.003680981595092,0.004220558202859,169.0
23,1992,IRL,2.0,0,20032.7186903767,57.0,4.0,Ireland,0.072,0.0024539877300613,0.0077603812117086,169.0
23,1992,ETH,3.0,0,708.369350268148,19.0,1.0,Ethiopia,0.494,0.003680981595092,0.0025867937372362,169.0
23,1992,ALG,2.0,0,4850.22333074477,27.0,3.0,Algeria,0.46,0.0024539877300613,0.0036759700476514,169.0
23,1992,EST,2.0,0,13214.387635358,33.0,4.0,Estonia,0.093,0.0024539877300613,0.0044928522804629,169.0
23,1992,LTU,2.0,0,10240.9392301755,32.0,4.0,Lithuania,0.098,0.0024539877300613,0.0043567052416609,169.0
23,1992,SUI,1.0,0,34356.8020946259,98.0,4.0,Switzerland,0.018,0.0012269938650306,0.0133424098025868,169.0
23,1992,JAM,4.0,0,6292.02885816339,33.0,3.0,Jamaica,0.35,0.0049079754601227,0.0044928522804629,169.0
23,1992,NGR,4.0,0,1793.94013667409,41.0,1.0,Nigeria,0.677,0.0049079754601227,0.0055820285908781,169.0
23,1992,LAT,3.0,0,9411.19496932769,35.0,4.0,Latvia,0.142,0.003680981595092,0.0047651463580667,169.0
23,1992,AUT,2.0,0,28072.4403464979,80.0,4.0,Austria,0.048,0.0024539877300613,0.0108917631041525,169.0
23,1992,NAM,2.0,0,5532.67248715834,6.0,2.0,Namibia,0.45,0.0024539877300613,0.0008168822328114,169.0
23,1992,RSA,2.0,0,5901.98447170031,85.0,3.0,South Africa,0.401,0.0024539877300613,0.011572498298162,169.0
23,1992,BEL,3.0,0,28199.5737762424,65.0,4.0,Belgium,0.044,0.003680981595092,0.0088495575221238,169.0
23,1992,CRO,3.0,0,9331.89265228301,24.0,4.0,Croatia,0.087,0.003680981595092,0.0032675289312457,169.0
23,1992,IOA,3.0,0,,59.0,,Independent Olympic Athletes,,0.003680981595092,0.0080326752893124,169.0
23,1992,IRI,3.0,0,7036.31509003198,41.0,3.0,Islamic Republic of Iran,0.484,0.003680981595092,0.0055820285908781,169.0
23,1992,ISR,2.0,0,21531.5961416535,28.0,4.0,Israel,0.092,0.0024539877300613,0.0038121170864533,169.0
23,1992,TPE,1.0,0,2744.42657787884,19.0,,Chinese Taipei,0.34,0.0012269938650306,0.0025867937372362,169.0
23,1992,MEX,1.0,0,10262.2106803239,97.0,3.0,Mexico,0.352,0.0012269938650306,0.0132062627637849,169.0
23,1992,PER,1.0,0,4698.48304766501,16.0,3.0,Peru,0.36,0.0012269938650306,0.0021783526208305,169.0
23,1992,MGL,2.0,0,1841.01246368828,33.0,3.0,Mongolia,0.297,0.0024539877300613,0.0044928522804629,169.0
23,1992,SLO,2.0,0,15462.7101618003,28.0,4.0,Slovenia,0.049,0.0024539877300613,0.0038121170864533,169.0
23,1992,ARG,1.0,0,12267.0835867812,65.0,4.0,Argentina,0.292,0.0012269938650306,0.0088495575221238,169.0
23,1992,COL,1.0,0,7888.10549029318,31.0,3.0,Colombia,0.392,0.0012269938650306,0.004220558202859,169.0
23,1992,GHA,1.0,0,1771.60038628535,18.0,2.0,Ghana,0.512,0.0012269938650306,0.0024506466984343,169.0
23,1992,MAS,1.0,0,9383.9321554432,10.0,4.0,Malaysia,0.202,0.0012269938650306,0.001361470388019,169.0
23,1992,PAK,1.0,0,2732.38162109905,11.0,1.0,Pakistan,0.522,0.0012269938650306,0.0014976174268209,169.0
23,1992,PHI,1.0,0,3399.24261795966,29.0,3.0,Philippines,0.388,0.0012269938650306,0.0039482641252552,169.0
23,1992,PUR,1.0,0,18290.7323120593,47.0,,Puerto Rico,0.386,0.0012269938650306,0.0063989108236895,169.0
23,1992,QAT,1.0,0,15042.1231591104,10.0,4.0,Qatar,0.212,0.0012269938650306,0.001361470388019,169.0
23,1992,SUR,1.0,0,8470.41408347692,6.0,2.0,Suriname,0.405,0.0012269938650306,0.0008168822328114,169.0
23,1992,THA,1.0,0,8409.0209422082,39.0,4.0,Thailand,0.31,0.0012269938650306,0.0053097345132743,169.0
23,1992,BAH,1.0,0,8470.41408347692,13.0,4.0,The Bahamas,0.333,0.0012269938650306,0.0017699115044247,169.0
24,1996,USA,101.0,1,40412.7510313364,406.0,4.0,United States,0.18,0.119952494061758,0.0530164533820841,197.0
24,1996,RUS,63.0,0,8479.38077559598,300.0,4.0,Russian Federation,0.178,0.0748218527315914,0.0391747192478454,197.0
24,1996,GER,65.0,0,29349.9828354558,320.0,4.0,Germany,0.071,0.0771971496437055,0.0417863671977017,197.0
24,1996,CHN,50.0,0,4219.64417241615,200.0,3.0,People's Republic of China,0.186,0.0593824228028504,0.0261164794985636,197.0
24,1996,FRA,37.0,0,29736.6447786553,235.0,4.0,France,0.084,0.0439429928741093,0.0306868634108122,197.0
24,1996,ITA,35.0,0,29231.2756037388,226.0,4.0,Italy,0.057,0.0415676959619952,0.0295116218333769,197.0
24,1996,AUS,41.0,0,31740.4697474047,264.0,4.0,Australia,0.063,0.0486935866983373,0.0344737529381039,197.0
24,1996,CUB,25.0,0,3249.63531743577,104.0,3.0,Cuba,0.3,0.0296912114014252,0.0135805693392531,197.0
24,1996,UKR,23.0,0,4636.62630920416,177.0,3.0,Ukraine,0.188,0.0273159144893112,0.0231130843562288,197.0
24,1996,KOR,27.0,0,3085.91295157164,181.0,4.0,Republic of Korea,0.062,0.0320665083135392,0.0236354139462001,197.0
24,1996,POL,17.0,0,10066.1710335318,138.0,4.0,Poland,0.105,0.0201900237529691,0.0180203708540089,197.0
24,1996,HUN,21.0,0,10359.1814112874,163.0,4.0,Hungary,0.23,0.0249406175771971,0.0212849307913293,197.0
24,1996,ESP,17.0,0,22185.0667599764,198.0,4.0,Spain,0.059,0.0201900237529691,0.025855314703578,197.0
