"year","code","gdppc"
1932,"KAZ",12154
1932,"KEN",1058.72811059908
1932,"KGZ",5941
1932,"KIR",1298.73318140393
1932,"KOR",1298.73318140393
1932,"KOS",2648.88531293441
1932,"KSA",2291.13513513513
1932,"KUW",46031
1932,"LAO",697
1932,"LAT",12506
1932,"LBA",620
1932,"LBN",3112.59459459459
1932,"LBR",1360.39483394834
1932,"LCA",1231
1932,"LES",631
1932,"LIE",2648.88531293441
1932,"LTU",12103
1932,"LUX",13378
1932,"MAD",1516
1932,"MAL",1298.73318140393
1932,"MAR",1741.54054054054
1932,"MAS",2792.36312849162
1932,"MAW",629.074074074074
1932,"MDA",8552
1932,"MDV",1298.73318140393
1932,"MEX",1890
1932,"MGL",677
1932,"MHL",1298.73318140393
1932,"MKD",2150
1932,"MLI",728
1932,"MLT",1573
1932,"MNE",1784
1932,"MON",6543.8920702654
1932,"MOZ",1806
1932,"MRI",3942
1932,"MTN",679
1932,"MYA",1417.6
1932,"NAM",4009
1932,"NBO",1298.73318140393
1932,"NCA",1863
1932,"NED",8026
1932,"NEP",835.081081081081
1932,"NFL",10561.7987238213
1932,"NGR",896.414342629482
1932,"NIG",983
1932,"NOR",5526
1932,"NRU",1298.73318140393
1932,"NZL",6897
1932,"OMA",993
1932,"PAK",1025
1932,"PAN",2362
1932,"PAR",2858
1932,"PER",2268
1932,"PHI",2212
1932,"PLE",1776.18918918919
1932,"PLW",1298.73318140393
1932,"PNG",1298.73318140393
1932,"POL",2643
1932,"POR",2619
1932,"PRK",1567.96356884265
1932,"PUR",3416
1932,"QAT",48436
1932,"RHO",1489.1658864268
1932,"ROC",6543.8920702654
1932,"ROU",1413.68321072226
1932,"RSA",2047
1932,"RUS",1459.3623103734
1932,"RWA",1020
1932,"SAA",6543.8920702654
1932,"SAM",1298.73318140393
1932,"SCG",6543.8920702654
1932,"SEN",2007
1932,"SEY",2632
1932,"SGP",1954
1932,"SKN",2746.96420640976
1932,"SLE",902
1932,"SLO",3934
1932,"SMR",6543.8920702654
1932,"SOL",1298.73318140393
1932,"SOM",1489.1658864268
1932,"SRB",2032
1932,"SRI",1819
1932,"SSD",1309
1932,"STP",1298.73318140393
1932,"SUD",1489.1658864268
1932,"SUI",9752.44296534974
1932,"SUR",2746.96420640976
1932,"SVK",11815
1932,"SWE",6325
1932,"SWZ",604
1932,"SYR",2978.86486486487
1932,"TAN",676
1932,"TCH",4272
1932,"TGA",1298.73318140393
1932,"THA",1281.66666666667
1932,"TJK",6527
1932,"TKM",7693
1932,"TLS",1298.73318140393
1932,"TOG",870
1932,"TPE",1298.73318140393
1932,"TTO",5856
1932,"TUN",1597
1932,"TUR",1543
1932,"TUV",1298.73318140393
1932,"UAE",25182
1932,"UAR",1709.2
1932,"UGA",852.729257641921
1932,"UKR",7849
1932,"URS",6543.8920702654
1932,"URU",4450
1932,"USA",8380.50437668054
1932,"UZB",8125
1932,"VAN",1298.73318140393
1932,"VEN",2635
1932,"VIE",1102.51351351351
1932,"VIN",2746.96420640976
1932,"VNM",1298.73318140393
1932,"WIF",1298.73318140393
1932,"YAR",1489.1658864268
1932,"YEM",1452
1932,"YMD",1489.1658864268
1932,"YUG",1655
1932,"ZAM",735.089258698941
1932,"ZIM",819.027104136947
1936,"AFG",1156
1936,"AHO",2865.68971221741
1936,"ALB",1516
1936,"ALG",2054.16216216216
1936,"AND",2932.89610728665
1936,"ANG",1677
1936,"ANT",2865.68971221741
1936,"ANZ",11091.149850997
1936,"ARG",6236
1936,"ARM",9806
1936,"ARU",2865.68971221741
1936,"ASA",1280.08522785611
1936,"AUS",8792
1936,"AUT",4774
1936,"AZE",7068
1936,"BAH",2865.68971221741
1936,"BAN",861
1936,"BAR",3390
1936,"BDI",595
1936,"BEL",7831
1936,"BEN",1627
1936,"BER",2865.68971221741
1936,"BHU",1280.08522785611
1936,"BIH",1894
1936,"BIZ",2865.68971221741
1936,"BLR",8341
1936,"BOH",2932.89610728665
1936,"BOL",2230
1936,"BOT",489
1936,"BRA",1591
1936,"BRN",3354
1936,"BRU",1280.08522785611
1936,"BUL",2209
1936,"BUR",756
1936,"CAF",1307
1936,"CAM",768
1936,"CAN",6574
1936,"CAY",2865.68971221741
1936,"CGO",1170.33333333333
1936,"CHA",815
1936,"CHI",4584
1936,"CHN",1065
1936,"CIV",779.24
1936,"CMR",1070
1936,"COD",909
1936,"COK",1280.08522785611
1936,"COL",2780
1936,"COM",534
1936,"COR",1692.88664269553
1936,"CPV",1006
1936,"CRC",2550
1936,"CRO",2738
1936,"CRT",6852.33245122523
1936,"CUB",1913
1936,"CYP",2885
1936,"CZE",8748
1936,"DEN",8886
1936,"DJI",3459
1936,"DMA",980
1936,"DOM",1637
1936,"ECU",1908
1936,"EGY",1535.36120651038
1936,"ERI",604
1936,"ESA",1572
1936,"ESP",2872.11937001217
1936,"EST",10032.5254237288
1936,"ETH",622
1936,"FIJ",1280.08522785611
1936,"FIN",5227
1936,"FRA",6765
1936,"FRG",6852.33245122523
1936,"FSM",1280.08522785611
1936,"GAB",2958
1936,"GAM",982
1936,"GBR",9620
1936,"GBS",462
1936,"GDR",6852.33245122523
1936,"GEO",9456
1936,"GEQ",797
1936,"GER",7095
1936,"GHA",2033.41176470588
1936,"GRE",3913
1936,"GRN",2865.68971221741
1936,"GUA",3674
1936,"GUI",520
1936,"GUM",1280.08522785611
1936,"GUY",2865.68971221741
1936,"HAI",1780
1936,"HKG",3428.16216216216
1936,"HON",1741
1936,"HUN",4173
1936,"INA",1543
1936,"IND",1111
1936,"IRI",2186.91891891892
1936,"IRL",4865
1936,"IRQ",1833.83783783784
1936,"ISL",4312.97492634776
1936,"ISR",4490
1936,"ISV",2865.68971221741
1936,"ITA",4471
1936,"IVB",2865.68971221741
1936,"JAM",1391
1936,"JOR",2251.05405405405
1936,"JPN",3985.54558119
1936,"KAZ",12154
1936,"KEN",1230.93087557604
1936,"KGZ",5941
1936,"KIR",1280.08522785611
1936,"KOR",1280.08522785611
1936,"KOS",2932.89610728665
1936,"KSA",2572.21621621622
1936,"KUW",46031
1936,"LAO",697
1936,"LAT",12506
1936,"LBA",620
1936,"LBN",3281.35135135135
1936,"LBR",1465.0405904059
1936,"LCA",1231
1936,"LES",631
1936,"LIE",2932.89610728665
1936,"LTU",12103
1936,"LUX",13378
1936,"MAD",1516
1936,"MAL",1280.08522785611
1936,"MAR",1869.86486486486
1936,"MAS",2906.04469273743
1936,"MAW",684.814814814815
1936,"MDA",8552
1936,"MDV",1280.08522785611
1936,"MEX",2444
1936,"MGL",677
1936,"MHL",1280.08522785611
1936,"MKD",2150
1936,"MLI",728
1936,"MLT",1573
1936,"MNE",1784
1936,"MON",6852.33245122523
1936,"MOZ",1806
1936,"MRI",3942
1936,"MTN",679
1936,"MYA",1336
1936,"NAM",4009
1936,"NBO",1280.08522785611
1936,"NCA",1583
1936,"NED",8273
1936,"NEP",827.72972972973
1936,"NFL",11091.149850997
1936,"NGR",1074.10358565737
1936,"NIG",983
1936,"NOR",6432
1936,"NRU",1280.08522785611
1936,"NZL",9309
1936,"OMA",993
1936,"PAK",1025
1936,"PAN",2507
1936,"PAR",2858
1936,"PER",3078
1936,"PHI",2174
1936,"PLE",1725.7027027027
1936,"PLW",1280.08522785611
1936,"PNG",1280.08522785611
1936,"POL",2590
1936,"POR",2428
1936,"PRK",1701.00499205953
1936,"PUR",3416
1936,"QAT",48436
1936,"RHO",1453.04526972792
1936,"ROC",6852.33245122523
1936,"ROU",1585.24670716914
1936,"RSA",3048
1936,"RUS",2040.58046045679
1936,"RWA",1020
1936,"SAA",6852.33245122523
1936,"SAM",1280.08522785611
1936,"SCG",6852.33245122523
1936,"SEN",2007
1936,"SEY",2632
1936,"SGP",3652
1936,"SKN",2865.68971221741
1936,"SLE",902
1936,"SLO",3934
1936,"SMR",6852.33245122523
1936,"SOL",1280.08522785611
1936,"SOM",1453.04526972792
1936,"SRB",2032
1936,"SRI",1873
1936,"SSD",1309
1936,"STP",1280.08522785611
1936,"SUD",1453.04526972792
1936,"SUI",9301.84625825247
1936,"SUR",2865.68971221741
1936,"SVK",11815
1936,"SWE",7396
1936,"SWZ",604
1936,"SYR",3169.78378378378
1936,"TAN",676
1936,"TCH",4143
1936,"TGA",1280.08522785611
1936,"THA",1305.22222222222
1936,"TJK",6527
1936,"TKM",7693
1936,"TLS",1280.08522785611
1936,"TOG",870
1936,"TPE",1280.08522785611
1936,"TTO",5856
1936,"TUN",1637
1936,"TUR",2034
1936,"TUV",1280.08522785611
1936,"UAE",25182
1936,"UAR",1927.6
1936,"UGA",969.082969432314
1936,"UKR",7849
1936,"URS",6852.33245122523
1936,"URU",4790
1936,"USA",10568.012351748
1936,"UZB",8125
1936,"VAN",1280.08522785611
1936,"VEN",3904
1936,"VIE",1090.62162162162
1936,"VIN",2865.68971221741
1936,"VNM",1280.08522785611
1936,"WIF",1280.08522785611
1936,"YAR",1453.04526972792
1936,"YEM",1452
1936,"YMD",1453.04526972792
1936,"YUG",1863
1936,"ZAM",848.302571860817
1936,"ZIM",909.853067047076
1940,"AFG",1156
1940,"AHO",2984.41521802507
1940,"ALB",1538.85714285714
1940,"ALG",2088.97297297297
1940,"AND",3216.90690163888
1940,"ANG",1677
1940,"ANT",2984.41521802507
1940,"ANZ",11620.5009781727
1940,"ARG",6633
1940,"ARM",9806
1940,"ARU",2984.41521802507
1940,"ASA",1261.43727430829
1940,"AUS",9828
1940,"AUT",6311
1940,"AZE",7068
1940,"BAH",2984.41521802507
1940,"BAN",861
1940,"BAR",3390
1940,"BDI",595
1940,"BEL",7272
1940,"BEN",1627
1940,"BER",2984.41521802507
1940,"BHU",1261.43727430829
1940,"BIH",1894
1940,"BIZ",2984.41521802507
1940,"BLR",8341
1940,"BOH",3216.90690163888
1940,"BOL",2667
1940,"BOT",489
1940,"BRA",1610
1940,"BRN",3354
1940,"BRU",1261.43727430829
1940,"BUL",2683
1940,"BUR",756
1940,"CAF",1307
1940,"CAM",768
1940,"CAN",8557
1940,"CAY",2984.41521802507
1940,"CGO",1170.33333333333
1940,"CHA",815
1940,"CHI",5177
1940,"CHN",969
1940,"CIV",1030.6
1940,"CMR",1070
1940,"COD",909
1940,"COK",1261.43727430829
1940,"COL",3021
1940,"COM",534
1940,"COR",1975.23613458624
1940,"CPV",1006
1940,"CRC",2810
1940,"CRO",2738
1940,"CRT",7160.77283218505
1940,"CUB",2069
1940,"CYP",2885
1940,"CZE",8748
1940,"DEN",8155
1940,"DJI",3459
1940,"DMA",980
1940,"DOM",1637
1940,"ECU",2050
1940,"EGY",1511.25011199044
1940,"ERI",604
1940,"ESA",1773
1940,"ESP",3166.96562665576
1940,"EST",10439.7118644068
1940,"ETH",622
1940,"FIJ",1261.43727430829
1940,"FIN",5133
1940,"FRA",6443
1940,"FRG",7160.77283218505
1940,"FSM",1261.43727430829
1940,"GAB",2958
1940,"GAM",982
1940,"GBR",10928
1940,"GBS",462
1940,"GDR",7160.77283218505
1940,"GEO",9456
1940,"GEQ",797
1940,"GER",8612
1940,"GHA",1762.50267379679
1940,"GRE",3543
1940,"GRN",2984.41521802507
1940,"GUA",4371
1940,"GUI",520
1940,"GUM",1261.43727430829
1940,"GUY",2984.41521802507
1940,"HAI",1780
1940,"HKG",3614.97297297297
1940,"HON",1782
1940,"HUN",4186
1940,"INA",1766
1940,"IND",1093
1940,"IRI",2345.51351351351
1940,"IRL",4865
1940,"IRQ",1931.02702702703
1940,"ISL",5235.01919210346
1940,"ISR",4490
1940,"ISV",2984.41521802507
1940,"ITA",5099
1940,"IVB",2984.41521802507
1940,"JAM",1547.5
1940,"JOR",2365.32432432432
1940,"JPN",4882.39852782
1940,"KAZ",12154
1940,"KEN",1128.35330261137
1940,"KGZ",5941
1940,"KIR",1261.43727430829
1940,"KOR",1261.43727430829
1940,"KOS",3216.90690163888
1940,"KSA",2853.2972972973
1940,"KUW",46031
1940,"LAO",697
1940,"LAT",12506
1940,"LBA",620
1940,"LBN",3450.10810810811
1940,"LBR",1680.14575645756
1940,"LCA",1231
1940,"LES",631
1940,"LIE",3216.90690163888
1940,"LTU",12103
1940,"LUX",13378
1940,"MAD",1516
1940,"MAL",1261.43727430829
1940,"MAR",1998.18918918919
1940,"MAS",2037
1940,"MAW",686.407407407408
1940,"MDA",8552
1940,"MDV",1261.43727430829
1940,"MEX",2560
1940,"MGL",677
1940,"MHL",1261.43727430829
1940,"MKD",2150
1940,"MLI",728
1940,"MLT",1573
1940,"MNE",1784
1940,"MON",7160.77283218505
1940,"MOZ",1806
1940,"MRI",3942
1940,"MTN",679
1940,"MYA",1088.5
1940,"NAM",4009
1940,"NBO",1261.43727430829
1940,"NCA",2179
1940,"NED",7701
1940,"NEP",820.378378378378
1940,"NFL",11620.5009781727
1940,"NGR",878.08764940239
1940,"NIG",983
1940,"NOR",6437
1940,"NRU",1261.43727430829
1940,"NZL",10042
1940,"OMA",993
1940,"PAK",1025
1940,"PAN",2651
1940,"PAR",2644
1940,"PER",3046
1940,"PHI",2402
1940,"PLE",1675.21621621622
1940,"PLW",1261.43727430829
1940,"PNG",1261.43727430829
1940,"POL",3470.29822612435
1940,"POR",2574
1940,"PRK",1942.58388904409
1940,"PUR",3416
1940,"QAT",48436
1940,"RHO",1416.92465302905
1940,"ROC",7160.77283218505
1940,"ROU",1582.95919388318
1940,"RSA",3419
1940,"RUS",2529.38450384786
1940,"RWA",1020
1940,"SAA",7160.77283218505
1940,"SAM",1261.43727430829
1940,"SCG",7160.77283218505
1940,"SEN",2007
1940,"SEY",2632
1940,"SGP",3881.09090909091
1940,"SKN",2984.41521802507
1940,"SLE",902
1940,"SLO",3934
1940,"SMR",7160.77283218505
1940,"SOL",1261.43727430829
1940,"SOM",1416.92465302905
1940,"SRB",2032
1940,"SRI",1994
1940,"SSD",1309
1940,"STP",1261.43727430829
1940,"SUD",1416.92465302905
1940,"SUI",9802.37306877984
1940,"SUR",2984.41521802507
1940,"SVK",11815
1940,"SWE",7739
1940,"SWZ",604
1940,"SYR",3360.7027027027
1940,"TAN",676
1940,"TCH",4683.45454545455
1940,"TGA",1261.43727430829
1940,"THA",1314.5
1940,"TJK",6527
1940,"TKM",7693
1940,"TLS",1261.43727430829
1940,"TOG",870
1940,"TPE",1261.43727430829
1940,"TTO",5856
1940,"TUN",1677
1940,"TUR",2146
1940,"TUV",1261.43727430829
1940,"UAE",25182
1940,"UAR",2146
1940,"UGA",1096.59388646288
1940,"UKR",7849
1940,"URS",7160.77283218505
1940,"URU",4983
1940,"USA",12005.0951632151
1940,"UZB",8125
1940,"VAN",1261.43727430829
1940,"VEN",4769
1940,"VIE",1078.72972972973
1940,"VIN",2984.41521802507
1940,"VNM",1261.43727430829
1940,"WIF",1261.43727430829
1940,"YAR",1416.92465302905
1940,"YEM",1452
1940,"YMD",1416.92465302905
1940,"YUG",2054.25
1940,"ZAM",1017.32526475038
1940,"ZIM",943.63395149786
1944,"AFG",1156
1944,"AHO",3261.98749087685
1944,"ALB",1561.71428571429
1944,"ALG",2123.78378378378
1944,"AND",3583.3778282248
1944,"ANG",1677
1944,"ANT",3261.98749087685
1944,"ANZ",12881.5831680907
1944,"ARG",7299
1944,"ARM",9806
1944,"ARU",3261.98749087685
1944,"ASA",1184.74822313155
1944,"AUS",11735
1944,"AUT",6618
1944,"AZE",7068
1944,"BAH",3261.98749087685
1944,"BAN",861
1944,"BAR",3390
1944,"BDI",595
1944,"BEL",6554
1944,"BEN",1627
1944,"BER",3261.98749087685
1944,"BHU",1184.74822313155
1944,"BIH",1894
1944,"BIZ",3261.98749087685
1944,"BLR",8341
1944,"BOH",3583.3778282248
1944,"BOL",2888
1944,"BOT",489
1944,"BRA",1785
1944,"BRN",3354
1944,"BRU",1184.74822313155
1944,"BUL",2087
1944,"BUR",756
1944,"CAF",1307
1944,"CAM",768
1944,"CAN",11864
1944,"CAY",3261.98749087685
1944,"CGO",1170.33333333333
1944,"CHA",815
1944,"CHI",5209
1944,"CHN",901
1944,"CIV",1281.96
1944,"CMR",1070
1944,"COD",909
1944,"COK",1184.74822313155
1944,"COL",2970
1944,"COM",534
1944,"COR",1429.21420055196
1944,"CPV",1006
1944,"CRC",2326
1944,"CRO",2738
1944,"CRT",7192.42941753871
1944,"CUB",2275
1944,"CYP",2885
1944,"CZE",8748
1944,"DEN",8835
1944,"DJI",3459
1944,"DMA",980
1944,"DOM",1637
1944,"ECU",2230
1944,"EGY",1487.13901747051
1944,"ERI",604
1944,"ESA",1836
1944,"ESP",3670.84428690895
1944,"EST",10846.8983050847
1944,"ETH",622
1944,"FIJ",1184.74822313155
1944,"FIN",5874
1944,"FRA",3861
1944,"FRG",7192.42941753871
1944,"FSM",1184.74822313155
1944,"GAB",2958
1944,"GAM",982
1944,"GBR",11803
1944,"GBS",462
1944,"GDR",7192.42941753871
1944,"GEO",9456
1944,"GEQ",797
1944,"GER",9698
1944,"GHA",1611.11229946524
1944,"GRE",1779
1944,"GRN",3261.98749087685
1944,"GUA",2775
1944,"GUI",520
1944,"GUM",1184.74822313155
1944,"GUY",3261.98749087685
1944,"HAI",1780
1944,"HKG",3801.78378378378
1944,"HON",1545
1944,"HUN",3557.5
1944,"INA",1564.625
1944,"IND",1089
1944,"IRI",2504.10810810811
1944,"IRL",4865
1944,"IRQ",2028.21621621622
1944,"ISL",7775.63588153649
1944,"ISR",4490
1944,"ISV",3261.98749087685
1944,"ITA",3162
1944,"IVB",3261.98749087685
1944,"JAM",2098
1944,"JOR",2479.59459459459
1944,"JPN",4816.11
1944,"KAZ",12154
1944,"KEN",1119.31797235023
1944,"KGZ",5941
1944,"KIR",1184.74822313155
1944,"KOR",1184.74822313155
1944,"KOS",3583.3778282248
1944,"KSA",3134.37837837838
1944,"KUW",46031
1944,"LAO",697
1944,"LAT",12506
1944,"LBA",620
1944,"LBN",3618.86486486487
1944,"LBR",2284.76568265683
1944,"LCA",1231
1944,"LES",631
1944,"LIE",3583.3778282248
1944,"LTU",12103
1944,"LUX",13378
1944,"MAD",1516
1944,"MAL",1184.74822313155
1944,"MAR",2126.51351351351
1944,"MAS",2281.8
1944,"MAW",611.783068783069
1944,"MDA",8552
1944,"MDV",1184.74822313155
1944,"MEX",2998
1944,"MGL",677
1944,"MHL",1184.74822313155
1944,"MKD",2150
1944,"MLI",728
1944,"MLT",1573
1944,"MNE",1784
1944,"MON",7192.42941753871
1944,"MOZ",1806
1944,"MRI",3942
1944,"MTN",679
1944,"MYA",905.5
1944,"NAM",4009
1944,"NBO",1184.74822313155
1944,"NCA",2299
1944,"NED",4222
1944,"NEP",813.027027027027
1944,"NFL",12881.5831680907
1944,"NGR",889.926010244735
1944,"NIG",983
1944,"NOR",5719
1944,"NRU",1184.74822313155
1944,"NZL",10947
1944,"OMA",993
1944,"PAK",1025
1944,"PAN",3156
1944,"PAR",2705
1944,"PER",3070
1944,"PHI",1487.33333333333
1944,"PLE",1624.72972972973
1944,"PLW",1184.74822313155
1944,"PNG",1184.74822313155
1944,"POL",3454.89467837305
1944,"POR",3017
1944,"PRK",1823.31062070263
1944,"PUR",3416
1944,"QAT",48436
1944,"RHO",1380.80403633017
1944,"ROC",7192.42941753871
1944,"ROU",1290.15749328051
1944,"RSA",3610
1944,"RUS",2391.63492966983
1944,"RWA",1020
1944,"SAA",7192.42941753871
1944,"SAM",1184.74822313155
1944,"SCG",7192.42941753871
1944,"SEN",2007
1944,"SEY",2632
1944,"SGP",3757.45454545455
1944,"SKN",3261.98749087685
1944,"SLE",902
1944,"SLO",3934
1944,"SMR",7192.42941753871
1944,"SOL",1184.74822313155
1944,"SOM",1380.80403633017
1944,"SRB",2032
1944,"SRI",1839
1944,"SSD",1309
1944,"STP",1184.74822313155
1944,"SUD",1380.80403633017
1944,"SUI",8890.73881147861
1944,"SUR",3261.98749087685
1944,"SVK",11815
1944,"SWE",7987
1944,"SWZ",604
1944,"SYR",3551.62162162162
1944,"TAN",676
1944,"TCH",4802.72727272727
1944,"TGA",1184.74822313155
1944,"THA",1309.5
1944,"TJK",6527
1944,"TKM",7693
1944,"TLS",1184.74822313155
1944,"TOG",870
1944,"TPE",1184.74822313155
1944,"TTO",5856
1944,"TUN",1717
1944,"TUR",1696
1944,"TUV",1184.74822313155
1944,"UAE",25182
1944,"UAR",2202.62210319992
1944,"UGA",919.67248908297
1944,"UKR",7849
1944,"URS",7192.42941753871
1944,"URU",5322
1944,"USA",16999.3271675819
1944,"UZB",8125
1944,"VAN",1184.74822313155
1944,"VEN",4769
1944,"VIE",1066.83783783784
1944,"VIN",3261.98749087685
1944,"VNM",1184.74822313155
1944,"WIF",1184.74822313155
1944,"YAR",1380.80403633017
1944,"YEM",1452
1944,"YMD",1380.80403633017
1944,"YUG",1983.25
1944,"ZAM",945.57034795764
1944,"ZIM",855.676176890157
1948,"AFG",1156
1948,"AHO",3539.55976372864
1948,"ALB",1584.57142857143
1948,"ALG",2158.59459459459
1948,"AND",3949.84875481071
1948,"ANG",1677
1948,"ANT",3539.55976372864
1948,"ANZ",14142.6653580086
1948,"ARG",8372
1948,"ARM",9806
1948,"ARU",3539.55976372864
1948,"ASA",1108.05917195482
1948,"AUS",11105
1948,"AUT",4406
1948,"AZE",7068
1948,"BAH",3539.55976372864
1948,"BAN",861
1948,"BAR",3390
1948,"BDI",595
1948,"BEL",8008
1948,"BEN",1627
1948,"BER",3539.55976372864
1948,"BHU",1108.05917195482
1948,"BIH",1894
1948,"BIZ",3539.55976372864
1948,"BLR",8341
1948,"BOH",3949.84875481071
1948,"BOL",2987
1948,"BOT",489
1948,"BRA",2096
1948,"BRN",3354
1948,"BRU",1108.05917195482
1948,"BUL",2200
1948,"BUR",756
1948,"CAF",1307
1948,"CAM",768
1948,"CAN",11261
1948,"CAY",3539.55976372864
1948,"CGO",1170.33333333333
1948,"CHA",815
1948,"CHI",5939
1948,"CHN",833
1948,"CIV",1533.32
1948,"CMR",1070
1948,"COD",909
1948,"COK",1108.05917195482
1948,"COL",3268
1948,"COM",534
1948,"COR",1098.87154619638
1948,"CPV",1006
1948,"CRC",3339
1948,"CRO",2738
1948,"CRT",7224.08600289236
1948,"CUB",2507
1948,"CYP",2885
1948,"CZE",8748
1948,"DEN",9776
1948,"DJI",3459
1948,"DMA",980
1948,"DOM",1637
1948,"ECU",2844
1948,"EGY",1463.02792295057
1948,"ERI",604
1948,"ESA",2723
1948,"ESP",3473.9224482393
1948,"EST",11254.0847457627
1948,"ETH",622
1948,"FIJ",1108.05917195482
1948,"FIN",6307
1948,"FRA",7002
1948,"FRG",7224.08600289236
1948,"FSM",1108.05917195482
1948,"GAB",2958
1948,"GAM",982
1948,"GBR",10753
1948,"GBS",462
1948,"GDR",7224.08600289236
1948,"GEO",9456
1948,"GEQ",797
1948,"GER",4517
1948,"GHA",1845.36898395722
1948,"GRE",2866
1948,"GRN",3539.55976372864
1948,"GUA",3169
1948,"GUI",520
1948,"GUM",1108.05917195482
1948,"GUY",3539.55976372864
1948,"HAI",1784
1948,"HKG",3988.59459459459
1948,"HON",2045
1948,"HUN",3507
1948,"INA",1240.125
1948,"IND",983
1948,"IRI",2662.7027027027
1948,"IRL",5149
1948,"IRQ",2125.40540540541
1948,"ISL",9215.16333938294
1948,"ISR",4490
1948,"ISV",3539.55976372864
1948,"ITA",4814
1948,"IVB",3539.55976372864
1948,"JAM",2311.66666666667
1948,"JOR",2593.86486486487
1948,"JPN",2857.23
1948,"KAZ",12154
1948,"KEN",1047.5668202765
1948,"KGZ",5941
1948,"KIR",1108.05917195482
1948,"KOR",1108.05917195482
1948,"KOS",3949.84875481071
1948,"KSA",3415.45945945946
1948,"KUW",46031
1948,"LAO",697
1948,"LAT",12506
1948,"LBA",620
1948,"LBN",3787.62162162162
1948,"LBR",2360.34317343173
1948,"LCA",1231
1948,"LES",631
1948,"LIE",3949.84875481071
1948,"LTU",12103
1948,"LUX",13378
1948,"MAD",1516
1948,"MAL",1108.05917195482
1948,"MAR",2254.83783783784
1948,"MAS",1889
1948,"MAW",514.407407407408
1948,"MDA",8552
1948,"MDV",1108.05917195482
1948,"MEX",3188
1948,"MGL",677
1948,"MHL",1108.05917195482
1948,"MKD",2150
1948,"MLI",728
1948,"MLT",1573
1948,"MNE",1784
1948,"MON",7224.08600289236
1948,"MOZ",1806
1948,"MRI",3942
1948,"MTN",679
1948,"MYA",722.5
1948,"NAM",4009
1948,"NBO",1108.05917195482
1948,"NCA",2460
1948,"NED",8751
1948,"NEP",805.675675675676
1948,"NFL",14142.6653580086
1948,"NGR",1096.64200341491
1948,"NIG",983
1948,"NOR",8199
1948,"NRU",1108.05917195482
1948,"NZL",11045
1948,"OMA",993
1948,"PAK",1025
1948,"PAN",2724
1948,"PAR",2300
1948,"PER",3282
1948,"PHI",1583
1948,"PLE",1574.24324324324
1948,"PLW",1108.05917195482
1948,"PNG",1108.05917195482
1948,"POL",3439.49113062175
1948,"POR",3261
1948,"PRK",1784.7028585349
1948,"PUR",3416
1948,"QAT",48436
1948,"RHO",1344.6834196313
1948,"ROC",7224.08600289236
1948,"ROU",2976.05478503181
1948,"RSA",3848
1948,"RUS",2940.4406151493
1948,"RWA",1020
1948,"SAA",7224.08600289236
1948,"SAM",1108.05917195482
1948,"SCG",7224.08600289236
1948,"SEN",2007
1948,"SEY",2632
1948,"SGP",3633.81818181818
1948,"SKN",3539.55976372864
1948,"SLE",902
1948,"SLO",3934
1948,"SMR",7224.08600289236
1948,"SOL",1108.05917195482
1948,"SOM",1344.6834196313
1948,"SRB",2032
1948,"SRI",1847
1948,"SSD",1309
1948,"STP",1108.05917195482
1948,"SUD",1344.6834196313
1948,"SUI",11189.3430725298
1948,"SUR",3539.55976372864
1948,"SVK",11815
1948,"SWE",9822
1948,"SWZ",604
1948,"SYR",3742.54054054054
1948,"TAN",676
1948,"TCH",4922
1948,"TGA",1108.05917195482
1948,"THA",1304.5
1948,"TJK",6527
1948,"TKM",7693
1948,"TLS",1108.05917195482
1948,"TOG",870
1948,"TPE",1108.05917195482
1948,"TTO",5856
1948,"TUN",1757
1948,"TUR",2098
1948,"TUV",1108.05917195482
1948,"UAE",25182
1948,"UAR",2259.24420639984
1948,"UGA",1022.87663755459
1948,"UKR",7849
1948,"URS",7224.08600289236
1948,"URU",5853
1948,"USA",14734.232124
1948,"UZB",8125
1948,"VAN",1108.05917195482
1948,"VEN",7712
1948,"VIE",1054.94594594595
1948,"VIN",3539.55976372864
1948,"VNM",1108.05917195482
1948,"WIF",1108.05917195482
1948,"YAR",1344.6834196313
1948,"YEM",1452
1948,"YMD",1344.6834196313
1948,"YUG",2273
1948,"ZAM",943.975794251135
1948,"ZIM",1035.73466476462
1952,"AFG",1189
1952,"AHO",3882.32716764445
1952,"ALB",1667
1952,"ALG",2193
1952,"AND",4479.58290166984
1952,"ANG",1755
1952,"ANT",3882.32716764445
1952,"ANZ",15312.8680915218
1952,"ARG",7519
1952,"ARM",9806
1952,"ARU",3882.32716764445
1952,"ASA",1114.75857034906
1952,"AUS",11824
1952,"AUT",6323
1952,"AZE",7068
1952,"BAH",3882.32716764445
1952,"BAN",874
1952,"BAR",3655
1952,"BDI",626
1952,"BEL",9035
1952,"BEN",1565
1952,"BER",3882.32716764445
1952,"BHU",1114.75857034906
1952,"BIH",1894
1952,"BIZ",3882.32716764445
1952,"BLR",8341
1952,"BOH",4479.58290166984
1952,"BOL",3237
1952,"BOT",504
1952,"BRA",2377
1952,"BRN",3614
1952,"BRU",1114.75857034906
1952,"BUL",3017
1952,"BUR",797
1952,"CAF",1369
1952,"CAM",803
1952,"CAN",12486
1952,"CAY",3882.32716764445
1952,"CGO",1296
1952,"CHA",851
1952,"CHI",6252
1952,"CHN",1047
1952,"CIV",1714
1952,"CMR",1122
1952,"COD",1065
